idRestaurants,Name,Address,City,State,Zip,DESCRIPTION,Location,Phone
224,Brother Deli Restaurant,1636 Blue Hill,Mattapan,MA,2126,Eating & Drinking,"(42.268244, -71.093378)",16172985224
225,Brown Brothers Harriman & Co.,185 Franklin,Boston,MA,2110,Eating & Drinking,"(42.3554, -71.05482)",16177721818
226,BROWN SUGAR CAFE,1033 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.352262, -71.121849)",16177874242
227,Bruegger's,91 Summer,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.353733, -71.058509)",16173273465
228,BRUEGGER'S BAGEL BAKERY,370 Western,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.361095, -71.137831)",16173273465
229,BRUEGGER'S BAGEL BAKERY,644 Beacon,Boston,MA,2201,Eating & Drinking,"(42.349456, -71.09557)",16173273465
230,BRUEGGER'S BAGEL BAKERY # 274,7 School,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357552, -71.058461)",16173273465
231,Bubor Cha Cha,41 Beach,Boston,MA,2111,Eating & Drinking,"(42.351303, -71.060946)",16174823338
232,BUKHARA INDIAN BISTRO,701 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31159, -71.11461)",16175222195
233,BUKOWSKI,50 Dalton,Boston,MA,2115,Eating & Drinking,"(42.347065, -71.085643)",16176174379
234,BUNKER HILL COMMUNITY COLLEGE,2 Rutherford,Charlestown,MA,2129,Eating & Drinking,"(42.371921, -71.06306)",16172282335
235,Burger King,1200 Dorchester,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.309531, -71.057693)",16172689071
236,Burger King,128 Tremont,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35629, -71.06185)",16172473763
237,Burger King,210 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.353018, -71.134978)",16172689071
238,THE HILL TAVERN,228 Cambridge,Boston,MA,2114,Eating & Drinking,"(42.360985, -71.06661)",10000000000
239,Burger King,280 Broadway,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.339219, -71.050958)",16172689071
240,Burger King,944 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.386166, -71.00953)",10005698755
241,Burger King # 3531,4594 Washington,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.275977, -71.139161)",16173238739
242,Burrito's Pizzeria,224 Columbia,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.307484, -71.076411)",16175419055
243,Bus Stop Pub,252 Western,Allston,MA,2134,Eating & Drinking,"(42.363164, -71.132799)",16172544086
244,Butterfly Coffee,1420 Tremont,Roxbury,MA,2120,Eating & Drinking,"(42.331401, -71.095959)",16174420080
245,C&S Tavern,380 Warren,Roxbury,MA,2119,Eating & Drinking,"(42.317986, -71.081739)",16174427023
246,CABANA GRILL,254 Bennington,East Boston,MA,2128,Eating & Drinking,"(42.37861, -71.02936)",16175610833
247,Cactus Grill,42 Maverick,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37014, -71.03916)",17812670283
248,Cafe @Mohr & McPherson,458 Harrison,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.342238, -71.064278)",16172107900
249,CAFE 1010,1010 Massachusetts,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.327867, -71.06727)",15086975813
250,Cafe 1221,1221 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.309063, -71.058389)",16175068847
251,Cafe 472,472 Commonwealth,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.34855, -71.09367)",16172364949
252,Cafe 939,939 Boylston,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.348238, -71.08505)",16177472712
253,CAFE ARPEGGIO,398 Broadway,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.33737, -71.04816)",15085335486
254,Cafe Beirut,650 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.31308, -71.1139)",16175227264
255,CAFE DES ARTS,230 Fenway,Boston,MA,2115,Eating & Drinking,"(42.33869, -71.09664)",18604324743
256,Cafe Marliave,10 Bosworth,Boston,MA,2108,Eating & Drinking,"(42.356873, -71.06026)",16178720484
257,CAFE MIRROR,362 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.348959, -71.153598)",16177799662
258,CAFE NAPOLI,81 Chelsea,East Boston,MA,2128,Eating & Drinking,"(42.371833, -71.036223)",16175673018
259,CAFE PODIMA,156 Cambridge,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.360947, -71.064886)",16172274959
260,CAFE POLONIA,611 Dorchester,South Boston,MA,2127,Eating & Drinking,"(42.328788, -71.057108)",16172690110
261,Cafe Rustico,85 Canal,Boston,MA,2114,Eating & Drinking,"(42.364362, -71.059668)",16177428770
262,Cafeteria Boston,279 Newbury,Boston,MA,2116,Eating & Drinking,"(42.34938, -71.084014)",16175362233
263,CAFFE BELLAVITA,30 Charles,Boston,MA,2108,Eating & Drinking,"(42.356847, -71.070066)",16177204505
264,Caffe Vittoria,290 Hanover,Boston,MA,2113,Eating & Drinking,"(42.364098, -71.054401)",16175255340
265,Cajun Cajun,640 Atlantic,Boston,MA,2110,Eating & Drinking,"(42.350021, -71.055941)",15083804803
266,CALIFORNIA PIZZA KITCHEN,800 Boylston,Boston,MA,2199,Eating & Drinking,"(42.34716, -71.08251)",13103425000
267,Canary Square,435 Huntington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31979, -71.112)",16173088607
268,CANTINA ITALIANA,344 Hanover,Boston,MA,2113,Eating & Drinking,"(42.36503, -71.05348)",16177234577
269,CANTON HOUSE,6 Hancock,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.315595, -71.065919)",17813548512
270,CAPITAL GRILLE,880 Boylston,Boston,MA,2116,Eating & Drinking,"(42.34753, -71.08411)",10000000000
271,CAPITOL COFFEE HOUSE,122 Bowdoin,Boston,MA,2108,Eating & Drinking,"(42.358885, -71.062751)",16172274865
272,CAPTAIN NEMO'S,367 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.322472, -71.108578)",16174696450
273,Caribe Restaurant,559 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.292205, -71.071965)",16174367351
274,Brassica Kitchen & Cafe,3710 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30025, -71.11308)",10000000000
275,Subway,260 Western,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.36312, -71.1333)",10000000000
276,Jade Monkey,1952 Beacon,Brighton,MA,2135,Eating & Drinking,"(42.336326, -71.150238)",16178750220
277,K Town Chicken,136 Harvard,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352101, -71.13159)",10000000000
278,Prescott,50 Terminal,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.38236, -71.06081)",17818566889
279,Rocco's Cucina & Bar,450 Commercial,Boston,MA,2109,Eating & Drinking,"(42.36732, -71.05335)",16175234055
280,Yummy Yummy,2360 Washington,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.329364, -71.084435)",16179838811
281,443 West Broadway,443 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.33608, -71.04702)",16178494993
282,Que Arepa En Tertulias Cafe,26 Porter,East Boston,MA,2128,Eating & Drinking,"(42.37461, -71.03786)",16173610707
283,Sammy Carlo's Delicatessen & Catering Inc.,567 Bennington,East Boston,MA,2128,Eating & Drinking,"(42.382498, -71.018149)",16175670058
284,CARNEY HOSPITAL,2100 Dorchester,Dorchester,MA,2124,Eating & Drinking,"(42.278028, -71.066046)",16172964000
285,Carrie Nation,11 Beacon,Boston,MA,2108,Eating & Drinking,"(42.35838, -71.06178)",10000000000
286,Casa Colombia Rest. Ice Cream & Bakery,14 William C Kelly,East Boston,MA,2128,Eating & Drinking,"(42.374584, -71.03871)",16175696508
287,Casa Razbora,115 Water,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.35805, -71.05461)",16173386700
288,CASA ROMERO,30 Gloucester,Boston,MA,2115,Eating & Drinking,"(42.349444, -71.084498)",10005364341
289,CAUSEWAY CAFE,239 Causeway,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.36611, -71.05943)",16177427676
290,CAVAN CAFE,1406 Hyde Park,Hyde Park,MA,2136,Eating & Drinking,"(42.250633, -71.125728)",16173613390
291,Chacarero,93 Arch,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.355042, -71.059128)",16175420392
292,CHACHO'S PIZZA,1502 Tremont,Mission Hill,MA,2120,Eating & Drinking w/ Take Out,"(42.332099, -71.099309)",16174274167
293,CHANG'S HOUSE,1581 Commonwealth,Brighton,MA,2134,Eating & Drinking w/ Take Out,"(42.344315, -71.143025)",16177875030
294,CHARLESMARK HOTEL,655 Boylston,Boston,MA,2116,Eating & Drinking,"(42.35004, -71.07857)",16179017309
295,Charley's Philly Steak,417 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35582, -71.0604)",17816098753
296,Charlie's Pizza & Cafe,177 Allston,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.347732, -71.138289)",16172773737
297,Charlies Pizza and Kitchen,930 Dorchester,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.319061, -71.056494)",17812494641
298,Dunkin Donuts,530 Commonwealth,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.348498, -71.09629)",16172367673
299,CHARTWELLS @ SNELL LIBRARY,376 Huntington,Boston,MA,2115,Eating & Drinking,"(42.338435, -71.087998)",16173733130
300,Chatime,27 Harrison,Boston,MA,2111,Eating & Drinking,"(42.351798, -71.061443)",16177174928
301,"Cheeseboy ""Grilled Cheese To Go""",630 Atlantic,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.352031, -71.055038)",16075923944
302,CHEQUERS,72 Concord,Roxbury,MA,2118,Eating & Drinking,"(42.336202, -71.072487)",16170000000
303,Chequers Coffee Express,72 Concord,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.336202, -71.072487)",16172832727
304,Chestnut Park at Cleveland Circle,50 Sutherland,Brighton,MA,2135,Eating & Drinking,"(42.33799, -71.14993)",16175661700
305,CHEZ-VOUS SKATING RINK,11 Rhoades,Dorchester,MA,2124,Eating & Drinking,"(42.28536, -71.09219)",10008256877
306,CHICKEN LOU'S,50 Forsyth,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.33924, -71.090258)",10000000000
307,Chili Duck,829 Boylston,Boston,MA,2116,Eating & Drinking,"(42.34894, -71.08267)",16172365208
308,Chill,354 Chestnut Hill,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.33691, -71.15157)",16178520325
309,Chilton Club,150 Commonwealth,Boston,MA,2116,Eating & Drinking,"(42.351524, -71.077811)",16172664860
310,CHINA GOURMET RESTAURANT,23 Tyler,Boston,MA,2111,Eating & Drinking,"(42.350769, -71.060935)",16174829888
311,CHINA HOUSE,331 Hanover,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.3642, -71.05382)",16177239888
312,China King Restaurant,60 Beach,Boston,MA,2111,Eating & Drinking,"(42.35141, -71.06013)",16175421763
313,CHINA MAXIM III,241 Market,Brighton,MA,2134,Eating & Drinking w/ Take Out,"(42.35463, -71.150488)",16175953222
314,China Pearl Restaurant,9 Tyler,Boston,MA,2111,Eating & Drinking,"(42.351085, -71.060788)",16174264338
315,China Sky Restaurant,782 Adams,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.283093, -71.055609)",16172824790
316,China Station Restaurant,530 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.29298, -71.07162)",16172658688
317,Chinatown Cafe,262 Harrison,Boston,MA,2111,Eating & Drinking,"(42.347469, -71.06253)",16176959888
318,CHINATOWN EXPRESS INC.,79 River,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.271418, -71.073999)",16172965230
319,CHINESE DRAGON,380 Chelsea,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.379336, -71.02807)",16175614009
320,Chipotle Mexican Grill #1520,101 Summer,Boston,MA,2110,Eating & Drinking,"(42.35362, -71.05824)",10000000000
321,Chipotle Mexican Grille,283 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357563, -71.058423)",10000000000
322,Choat Hall & Stewart,150 Oliver,Boston,MA,2110,Eating & Drinking,"(42.355634, -71.05221)",16172484859
323,Chopped & Topped 3rd Fl.,800 Washington,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.349591, -71.063586)",16176364314
324,CHRISTOS PIZZA,1761 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.28751, -71.150689)",16173279047
325,CHUNG WAH,199 Bowdoin,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.30509, -71.06819)",16173359401
326,Chutney's,350 Longwood,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.339072, -71.108098)",19784305737
327,Citizen Public House & Oyster Bar,1310 Boylston,Boston,MA,2215,Eating & Drinking,"(42.344213, -71.097954)",16174509000
328,Citra A Fresh Cafe,221 Longwood,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.33724, -71.10217)",16172835353
329,CLARKE'S,21 Merchants,Boston,MA,2109,Eating & Drinking,"(42.359461, -71.05548)",10002277800
330,Clay Pot Cafe,74 Kneeland,Boston,MA,2111,Eating & Drinking,"(42.350475, -71.060383)",16173575262
331,CLERY'S,331 Columbus,Boston,MA,2116,Eating & Drinking,"(42.346117, -71.075191)",16172629874
332,BEACON HILL HOTEL & BISTRO,25 Charles,Boston,MA,2114,Eating & Drinking,"(42.35692, -71.06965)",16177237575
333,Kikka Sushi,200 Clarendon,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34921, -71.07513)",16172750250
334,Wendy's,153 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.346437, -71.087599)",16175425719
335,Saigon One Restaurant,1331 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.3052, -71.05917)",18576548378
336,Sports Grille,132 Canal,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.36464, -71.060628)",18572847940
337,TGI Fridays,1620 Tremont,Mission Hill,MA,2120,Eating & Drinking,"(42.333619, -71.104037)",16177341047
338,Five Guys Burgers & Fries,1227 Commonwealth,Allston,MA,2134,Eating & Drinking,"(42.350448, -71.131487)",19789693772
339,Angela's Cafe II,1012 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.387115, -71.006309)",16175695267
340,Home Stead,1448 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.301184, -71.059748)",16172905822
341,Kava Neo Taverna,315 Shawmut,Roxbury,MA,2118,Eating & Drinking,"(42.34234, -71.070529)",16172013066
342,Saloniki,132 Brookline,Boston,MA,2215,Eating & Drinking,"(42.34516, -71.10041)",16177807822
343,Club Cafe,209 Columbus,Boston,MA,2116,Eating & Drinking,"(42.348549, -71.07237)",16175360966
344,CLUB HOTEL BAR,240 Mount Vernon,Dorchester,MA,2125,Eating & Drinking,"(42.319024, -71.045007)",16178223600
345,Cobblestones,227 Hanover,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.362972, -71.055089)",10000000000
346,Cocobeet,100 City Hall,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.359529, -71.05875)",19148197413
347,COCO'S,3171 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.313471, -71.100829)",16173124649
348,Code 10 Restaurant Cafe,2 Concord,Roxbury,MA,2118,Eating & Drinking,"(42.33791, -71.07465)",16173756333
349,COFFEE SHOP,11 Elkins,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.339353, -71.036129)",16172686862
350,COLLEGE PIZZA,50 Queensberry,Boston,MA,2215,Eating & Drinking,"(42.342574, -71.097279)",16172664919
351,Colonnade Hotel,120 Huntington,Boston,MA,2116,Eating & Drinking,"(42.34551, -71.08107)",10004247000
352,Columbia Park Cafe @ Sovereign Bank,2 William T Morrissey,Dorchester,MA,2125,Eating & Drinking,"(42.31943, -71.04927)",16175331695
353,Comedy Connection @ The Wilbur Theater,244 Tremont,Boston,MA,2116,Eating & Drinking,"(42.3507, -71.06467)",16172489700
354,Comella's,1882 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.28567, -71.15548)",16173278600
355,COMMON GROUND,83 Harvard,Allston,MA,2134,Eating & Drinking,"(42.353503, -71.132378)",16177830001
356,Community Workshop Inc.,174 Portland,Boston,MA,2114,Eating & Drinking,"(42.364123, -71.061819)",10000000000
357,Concession Kitchen South Side,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523181
358,Concession Stand North East,415 Summer,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.344449, -71.044821)",16179542100
359,Concession Stand North West,415 Summer,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.344449, -71.044821)",16179542100
360,Concession Stand South East,415 Summer,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.344449, -71.044821)",16179542100
361,Concession Stand South West,415 Summer,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.344449, -71.044821)",16179542100
362,COOGAN'S BLUFF,171 Milk,Boston,MA,2109,Eating & Drinking,"(42.35827, -71.0533)",10004517400
363,Corner Cafe,87 Prince,Boston,MA,2113,Eating & Drinking,"(42.36561, -71.05597)",16175238997
364,CORNWALL'S RESTAURANT,654 Beacon,Boston,MA,2215,Eating & Drinking,"(42.349375, -71.095889)",16172016785
365,Corporate Chefs @ Plaza Cafe (Tufts),274 Tremont,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34992, -71.06497)",19783727400
366,Corporate Chefs @ Soups On,1 Kneeland,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.35072, -71.06272)",19783727400
367,Corporate Chefs @ Tufts Food 4 Thot,141 Harrison,Boston,MA,2111,Eating & Drinking,"(42.350063, -71.062279)",19783727400
368,CORREIA INC.,257 Norfolk,Roxbury,MA,2119,Eating & Drinking,"(42.323726, -71.068078)",16174272799
369,CORRIB PUB,396 Market,Brighton,MA,2135,Eating & Drinking,"(42.3499, -71.15277)",16177870882
370,CORRIB PUB AND RESTAURANT,2030 Centre,West Roxbury,MA,2132,Eating & Drinking,"(42.280727, -71.157951)",16174694177
371,Cosi,125 High,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.355179, -71.053595)",15084352100
372,Cosi,133 Federal,Boston,MA,2110,Eating & Drinking,"(42.35426, -71.0566)",15084352100
373,Cosi,14 Milk,Boston,MA,2110,Eating & Drinking,"(42.356863, -71.057859)",15084352100
374,Cosi,53 State,Boston,MA,2109,Eating & Drinking,"(42.35875, -71.056199)",15084352100
375,Cosi # 687,2 Seaport,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.348928, -71.040843)",10000000000
376,Cosi (Kiosk),125 High,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.355263, -71.053133)",16172922674
377,Costello's Tavern Inc,717 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31124, -71.11473)",16175229263
378,Country Kitchen,830 Blue Hill,Dorchester,MA,2124,Eating & Drinking,"(42.29621, -71.08718)",16172124413
379,Courtyard By Marriott,225 William F McClellan,East Boston,MA,2128,Eating & Drinking,"(42.387239, -71.016559)",16175695250
380,Courtyard By Marriott,65R Boston,Dorchester,MA,2125,Eating & Drinking,"(42.32815, -71.060075)",10000000000
381,COURTYARD CAFE,275 Tremont,Boston,MA,2116,Eating & Drinking,"(42.350032, -71.065531)",16174261400
382,COURTYARD MARRIOTT COPLEY,88 Exeter,Boston,MA,2116,Eating & Drinking,"(42.3486, -71.078818)",16174379300
383,CRANBERRY CAFE INC.,704 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.33579, -71.037238)",16172697462
384,Crave Mad For Chicken,75 Kneeland,Boston,MA,2111,Eating & Drinking,"(42.350178, -71.06061)",16176694752
385,Crazy Dough Pizza,800 Boylston,Boston,MA,2199,Eating & Drinking w/ Take Out,"(42.347296, -71.081457)",16178992202
386,Crazy Dough's Pizza,8 Park,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351362, -71.06874)",16178992202
387,CRAZY DOUGH'S PIZZA COMPANY,1124 Boylston,Boston,MA,2215,Eating & Drinking,"(42.346743, -71.088918)",16178992202
388,CROKE PARK,268 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.339275, -71.051191)",16172686205
389,Crossroads,495 Beacon,Boston,MA,2115,Eating & Drinking,"(42.350586, -71.08976)",18572335943
390,Crown Fried Chicken and Pizza,344 Warren,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.31898, -71.08113)",10004451414
391,Crush Pizza,107 State,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.35902, -71.054927)",16032359319
392,Crystal/Gorage Lounge,20 Linden,Allston,MA,2134,Eating & Drinking,"(42.355486, -71.130715)",16172064820
393,Cure Lounge (basement at Wilbur Theatre),246 Tremont,Boston,MA,2116,Eating & Drinking,"(42.350688, -71.064668)",16172016996
394,D Coal Pot,984 Hyde Park,Hyde Park,MA,2136,Eating & Drinking w/ Take Out,"(42.266054, -71.12084)",18573459512
395,DACOOPA SUB & PIZZA,474 Saratoga,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.38014, -71.02729)",16175673399
396,Daily Catch,319 Hanover,Boston,MA,2113,Eating & Drinking,"(42.36408, -71.05395)",16177192588
397,D'ANGELO'S SANDWICH SHOP,8 Park,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351362, -71.06874)",10000000000
398,Darryls Corner Bar & Kitchen,604 Columbus,Roxbury,MA,2118,Eating & Drinking,"(42.339774, -71.082398)",16175361100
399,Dash Cafe,1 Henshaw,Brighton,MA,2135,Eating & Drinking,"(42.349463, -71.149648)",16172542797
400,DAVIO'S,75 Arlington,Boston,MA,2117,Eating & Drinking,"(42.350682, -71.070358)",16177974810
401,DAYIB CAFE,722 Shawmut,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.332783, -71.083221)",16176995306
402,DBAR,1236 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.308431, -71.058031)",16172654490
403,Delfino Restaurant,754 South,Roslindale,MA,2131,Eating & Drinking,"(42.28702, -71.12948)",16173646738
404,DELI OF COURSE,451 D,Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.345194, -71.041978)",17816621277
405,Delicia Dominicanas,635 Hyde Park,Roslindale,MA,2131,Eating & Drinking,"(42.27859, -71.11944)",16174774546
